Date,Close,High,Low,Open,Volume
2020-02-06,122.65645599365234,123.23704508230443,122.65645599365234,123.20849271098368,5519900
2020-02-07,122.12345886230469,122.70404795015212,121.62853414983981,122.10441910709125,3633800
2020-02-10,123.50353240966797,123.51305954796646,122.02827828106655,122.02827828106655,2933600
2020-02-11,124.47437286376953,125.00736984772603,123.70342976032686,124.00799324126831,5507900
2020-02-12,125.74978637695312,125.81641827515688,125.07402739190059,125.09305262874604,3905300
2020-02-13,125.53085327148438,125.99723289047941,124.90267203522458,125.25484216510999,3553400
2020-02-14,125.3404769897461,125.92106599459116,124.9978340602789,125.7687770208111,2479800
2020-02-18,125.33094787597656,125.7402226711733,124.63614941328868,125.15963367548187,3370100
2020-02-19,125.89254760742188,126.33036037136601,125.7117062176311,125.77832358471834,2318100
2020-02-20,125.94012451171875,126.2827529691605,124.38871122171554,125.78783551524818,5416400
2020-02-21,124.01753997802734,125.52136143358284,123.6939366899293,125.38811216653771,6161300
2020-02-24,119.7535171508789,120.91469532177327,119.16340818786436,119.81062189320521,8753600
2020-02-25,116.5555191040039,121.05746260190304,116.27950075105088,120.80047674225695,14609800
2020-02-26,115.63228607177734,118.33535757531247,115.33723522802755,117.25032392757717,12360400
2020-02-27,110.95904541015625,115.62279119228234,110.90193339888278,113.26236229558255,17716900
2020-02-28,110.2452163696289,110.40701801532992,107.10432415940419,107.36131007814393,20616100
2020-03-02,114.0333023071289,114.04282218566766,109.02692090361943,110.57832707461029,9511200
2020-03-03,111.27311706542969,115.87023017287599,110.2166358064322,114.36641634808,14774300
2020-03-04,115.11832427978516,115.21350853232711,111.7870787639075,113.01488155400138,7342200
2020-03-05,110.8257827758789,113.10054701186343,109.96917532557241,112.36766892489157,7299800
2020-03-06,109.12210845947266,109.71221027823981,106.76167939978286,107.44696549006507,8327500
2020-03-09,102.25019073486328,105.36252229500565,98.50967803216588,100.96528334327309,8414900
2020-03-10,107.90381622314453,107.90381622314453,102.19310896678093,105.84795812531453,10969600
2020-03-11,102.00273132324219,105.47674579869951,101.02239456348725,104.95326147963686,7627300
2020-03-12,91.69490051269531,97.7196971725168,90.65745905991031,94.29327497531604,9980800
2020-03-13,97.3675537109375,97.43417833305114,91.34275630243968,96.70130022826203,8036900
2020-03-16,85.03241729736328,91.228535955809,84.36617110249338,86.65997505911773,8408900
2020-03-17,88.30655670166016,90.16254066446658,82.09140564483104,86.93598482285404,13567000
2020-03-18,83.2335433959961,84.82302887270747,77.79885530938769,82.6339218343995,13828800
2020-03-19,86.13651275634766,88.5730791912872,80.13075380387988,82.88141092313171,7442100
2020-03-20,83.57621765136719,89.91510765363527,83.43345574625963,87.14541050988531,12891600
2020-03-23,83.71392059326172,85.4163160981661,80.96904972962689,83.07313258577936,7654200
2020-03-24,91.56597137451172,91.7189992737328,87.9412051003955,88.31420148378209,10373700
2020-03-25,93.17273712158203,96.66360798029753,90.88693555067377,93.19186925927802,9998900
2020-03-26,97.02703094482422,97.64869403070693,93.73701129854093,94.18652164212955,6495500
2020-03-27,93.77526092529297,96.25233970980906,92.66583060705851,94.07174334282016,5131100
2020-03-30,95.73589324951172,96.10888965814213,92.70409893453223,94.33954641009,6660300
2020-03-31,93.80397033691406,96.30018174863966,93.55530361363536,94.90383480476723,5152200
2020-04-01,89.61490631103516,91.76681181548471,88.82109782605129,90.23656936056379,6758200
2020-04-02,89.94966888427734,91.3173249159756,87.96991576255202,89.08890507118527,5998800
2020-04-03,88.38114929199219,89.85400256692586,87.25259416805058,89.40449956818551,5179700
2020-04-06,95.73589324951172,96.24278543063653,91.61380061749372,91.61380061749372,5303900
2020-04-07,97.16093444824219,100.91003810154325,96.95053201025928,100.16404525779012,7009100
2020-04-08,100.22142791748047,100.62311525259518,97.63913655580161,98.34687972350582,4165500
2020-04-09,102.02903747558594,103.71230822362566,101.04394388960861,101.66560708658433,5322900
2020-04-13,102.00033569335938,102.38289818125212,100.08753055066825,101.62733927427641,3411700
2020-04-14,105.98851776123047,106.18936139735901,103.64533470962597,104.13309469875036,5744600
2020-04-15,103.66448211669922,104.38178410051073,102.41159698660915,103.35843356214389,3808800
2020-04-16,104.90777587890625,106.16066061972188,103.10017602506886,104.09482804575296,4609200
2020-04-17,108.00653839111328,108.26476386455718,106.13199030122064,107.46138923893416,4383500
2020-04-20,106.1224365234375,108.25521763055589,105.94071768607448,106.83017243703982,3413100
2020-04-21,103.36798858642578,105.0416930364776,102.56460665607929,104.35308203811556,4327900
2020-04-22,105.59642028808594,106.33284711939451,104.69739946042314,105.29036443460656,3385600
2020-04-23,105.56771087646484,107.13621047523272,105.18515569375845,106.12242610687046,4129600
2020-04-24,107.3561782836914,107.83437952326243,105.68247394519288,106.65800126333812,2914500
2020-04-27,109.3646240234375,110.07235982780324,108.35083971204023,108.4560445704047,4119700
2020-04-28,109.79501342773438,111.80345728256941,109.2402982087805,111.4113287425865,4729400
2020-04-29,112.21471405029297,113.05634567576188,111.30612724076173,111.92779036375205,4998800
