Date,Close,High,Low,Open,Volume
2020-03-24,224.78619384765625,225.66445678612163,216.14235709152092,216.7155273407295,235494500
2020-03-25,228.1513214111328,236.9893197754523,221.64301955671172,226.3763299962907,299430300
2020-03-26,241.47303771972656,242.95217610777343,230.24065072917423,230.67515538917098,257632800
2020-03-27,234.28062438964844,241.11249907892116,232.08962154904017,234.14195868064007,224341200
2020-03-30,241.88902282714844,242.61011263005946,234.38228584998356,236.38839610745427,171369500
2020-03-31,238.28359985351562,243.44216158998015,236.86915323119808,240.88137418461673,194881100
2020-04-01,227.55966186523438,238.20038498234587,225.47959177832593,229.25145389535197,189554600
2020-04-02,232.81068420410156,233.5964799738239,226.11747600710618,226.67216699098591,177660400
2020-04-03,229.44561767578125,234.18818235380274,226.69992382075606,231.82151280078162,135561200
2020-04-06,244.8566131591797,246.83500464112404,229.427126029286,238.3668040926241,188061200
2020-04-07,245.10621643066406,254.2585190820614,244.8843513182866,253.5004423310972,201427200
2020-04-08,253.3340301513672,255.15524808687425,245.2171360689978,247.722456873468,153774500
2020-04-09,257.1890869140625,259.96251332271413,254.66525872559865,256.6158884242292,189999200
2020-04-13,254.84097290039062,256.5512585748749,250.91195120541076,256.2092070825299,114839100
2020-04-14,262.3569030761719,263.38305731179486,254.7022472679955,259.75912924719097,134143400
2020-04-15,256.7823791503906,262.4956321984379,254.65606811529943,256.6067265105817,121775000
2020-04-16,258.0211486816406,258.880904228839,254.93340352632384,258.06736117708954,131798300
2020-04-17,264.9917297363281,265.6018588746599,261.07193356078005,263.8268813194483,146684800
2020-04-20,260.3230895996094,265.1303741668698,260.1012244762075,261.2660445868246,100109300
2020-04-21,252.41883850097656,257.04121673496064,251.4758552850788,255.83015589467746,126385700
2020-04-22,258.0211486816406,259.77764670005047,255.99654483645955,257.32779197336646,92951600
2020-04-23,258.00262451171875,262.49559036286263,257.69755999332085,259.3061384249286,104709700
2020-04-24,261.5988464355469,262.27372374086156,257.4664396155413,259.5280302401497,85063200
2020-04-27,265.37066650390625,266.49852768084895,263.12419793259676,263.58643565736423,77896600
2020-04-28,264.15045166015625,269.39221307490243,263.8453588803083,269.04090779520334,105270000
2020-04-29,271.0653991699219,272.6092853593436,268.4768795734187,269.51228741202,118745600
